id,name,name_short,start_date,end_date,private,title_ids,title_names
28044,Epic League Season 1,Epic League Season 1,,,False,['2'],['Defense of the Ancients 2']
28045,Hainan Master Spring Invitational,Hainan Master Spring,,,False,['2'],['Defense of the Ancients 2']
28046,GIRLGAMER World Finals 2020,GIRLGAMER World Fina,,,False,['1'],['Counter Strike: Global Offensive']
28047,IEM Katowice 2020,IEM Katowice 2020,,,False,['1'],['Counter Strike: Global Offensive']
28048,epic29,epic29,,,False,['1'],['Counter Strike: Global Offensive']
28049,Samsung GOEXANIMO CS:GO 5X5 #20,Samsung GOEXANIMO CS,,,False,['1'],['Counter Strike: Global Offensive']
28050,SIGUL Pro League,SIGUL Pro League,,,False,['2'],['Defense of the Ancients 2']
28051,Elite Challenge Season 3,Elite Challenge Seas,,,False,['2'],['Defense of the Ancients 2']
28052,BashFest 2020,BashFest 2020,,,False,['1'],['Counter Strike: Global Offensive']
28053,Maxline Winter Madness,Maxline Winter Madne,,,False,['2'],['Defense of the Ancients 2']
28054,EGB Arena of Blood: Closed Qualifier,EGB Arena of Blood: ,,,False,['2'],['Defense of the Ancients 2']
28055,LPL Pro Season 1,LPL Pro Season 1,,,False,['2'],['Defense of the Ancients 2']
28056,LanTrek 2020,LanTrek 2020,,,False,['1'],['Counter Strike: Global Offensive']
28057,Aorus League 2020 #1 Southern Cone,Aorus League 2020 #1,,,False,['1'],['Counter Strike: Global Offensive']
28058,WESG 2019 Russia Finals,WESG 2019 Russia Fin,,,False,['1'],['Counter Strike: Global Offensive']
28059,LPL Pro League Season 4,LPL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
28060,Masters Tournament Season 5 Group Stage,Masters Tournament S,,,False,['2'],['Defense of the Ancients 2']
28061,Asian DOTA2 Gold Occupation Competition Season 11,Asian DOTA2 Gold Occ,,,False,['2'],['Defense of the Ancients 2']
28062,ILG Cup Season 3,ILG Cup Season 3,,,False,['1'],['Counter Strike: Global Offensive']
28064,EGB Arena of Blood,EGB Arena of Blood,,,False,['2'],['Defense of the Ancients 2']
28068,Krasnoyarsk Mayor Cup 2020,Krasnoyarsk Mayor Cu,,,False,['2'],['Defense of the Ancients 2']
28069,ESL Australia & NZ Championship Season 10 Qualifier 1,ESL Australia & NZ C,,,False,['1'],['Counter Strike: Global Offensive']
28071,FLASHPOINT Global Qualifier - Pinnacle Open,FLASHPOINT Global,,,False,['1'],['Counter Strike: Global Offensive']
28072,ESL SEA Championship 2020 Open Qualifier #1,ESL SEA Championship,,,False,['2'],['Defense of the Ancients 2']
28073,ESL Australia & NZ Championship Season 10 Qualifier 2,ESL Australia & NZ C,,,False,['1'],['Counter Strike: Global Offensive']
28074,ESL Australia & NZ Championship Season 10,ESL Australia & NZ C,,,False,['1'],['Counter Strike: Global Offensive']
28075,Americas Minor South America Closed Qualifier - ESL One Rio 2020,Americas Minor South,,,False,['1'],['Counter Strike: Global Offensive']
28076,CIS Minor Closed Qualifier - ESL One Rio 2020,CIS Minor Closed Qua,,,False,['1'],['Counter Strike: Global Offensive']
28077,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,Asia Minor East Asia,,,False,['1'],['Counter Strike: Global Offensive']
28078,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,Asia Minor Middle Ea,,,False,['1'],['Counter Strike: Global Offensive']
28079,ESL Premiership Spring,ESL Premiership Spri,,,False,['2'],['Defense of the Ancients 2']
28080,Americas Minor North America Closed Qualifier - ESL One Rio 2020,Americas Minor North,,,False,['1'],['Counter Strike: Global Offensive']
28081,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,Asia Minor Oceania C,,,False,['1'],['Counter Strike: Global Offensive']
28082,ESL SEA Championship 2020,ESL SEA Championship,,,False,['2'],['Defense of the Ancients 2']
28083,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,Asia Minor Greater C,,,False,['1'],['Counter Strike: Global Offensive']
28084,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,Asia Minor SEA Close,,,False,['1'],['Counter Strike: Global Offensive']
28085,Europe Minor Closed Qualifier - ESL One Rio 2020,Europe Minor Closed ,,,False,['1'],['Counter Strike: Global Offensive']
28086,UTAGE Japan League Season 4,UTAGE Japan League S,,,False,['1'],['Counter Strike: Global Offensive']
28088,Masters Tournament Season 5,Masters Tournament S,,,False,['2'],['Defense of the Ancients 2']
28089,Huya Pro League - Spring 2020,Huya Pro League - Sp,,,False,['1'],['Counter Strike: Global Offensive']
28092,Asian DOTA2 Gold Occupation Competition S11,Asian DOTA2 Gold Occ,,,False,['2'],['Defense of the Ancients 2']
28096,ONE Esports Dota 2 World Pro Invitational Jakarta,ONE Esports Dota 2 W,,,False,['2'],['Defense of the Ancients 2']
28098,Movistar LPG Season 3,Movistar LPG Season ,,,False,"['1', '2']","['Counter Strike: Global Offensive', 'Defense of the Ancients 2']"
28099,DOTA Summit 12,DOTA Summit 12,,,False,['2'],['Defense of the Ancients 2']
28100,Aorus League 2020 #1 Brazil,Aorus League 2020 #1,,,False,['1'],['Counter Strike: Global Offensive']
28101,Hot Price League Season 2,Hot Price League Sea,,,False,['2'],['Defense of the Ancients 2']
28102,Asia Challenger League Season 7,Asia Challenger Leag,,,False,['2'],['Defense of the Ancients 2']
28103,Thailand Celestial Cup S2,Thailand Celestial C,,,False,['2'],['Defense of the Ancients 2']
28104,Asian Hero League Season 2,Asian Hero League Se,,,False,['2'],['Defense of the Ancients 2']
28105,Red Star Cup Season 4,Red Star Cup Season ,,,False,['2'],['Defense of the Ancients 2']
28106,SECTOR: MOSTBET 2,SECTOR: MOSTBET 2,,,False,['1'],['Counter Strike: Global Offensive']
28107,Flashpoint 1,Flashpoint 1,,,False,['1'],['Counter Strike: Global Offensive']
28108,Arena of Blood,Arena of Blood,,,False,['2'],['Defense of the Ancients 2']
28109,ESL Pro League Season 11,ESL Pro League S11,,,False,['1'],['Counter Strike: Global Offensive']
28110,ESL Pro League Season 11 Europe,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
28111,eFire Master League Season 1 North America,eFire Master League ,,,False,['1'],['Counter Strike: Global Offensive']
28112,ESL Australia & NZ Championship Season 10 Qualifier 3,ESL Australia & NZ C,,,False,['1'],['Counter Strike: Global Offensive']
28113,GGBET Championship 2,GGBET Championship 2,,,False,['2'],['Defense of the Ancients 2']
28114,HardCup 6,HardCup 6,,,False,['1'],['Counter Strike: Global Offensive']
28115,SECTOR: MOSTBET Season 2,SECTOR: MOSTBET Seas,,,False,['1'],['Counter Strike: Global Offensive']
28116,META '20 Open,META '20 Open,,,False,['1'],['Counter Strike: Global Offensive']
28117,eFire Master League North America,eFire Master League ,,,False,['1'],['Counter Strike: Global Offensive']
28118,No Major No Problem,No Major No Problem,,,False,['2'],['Defense of the Ancients 2']
28119,ESEA Advanced Season 33 Europe,ESEA Advanced Season,,,False,['1'],['Counter Strike: Global Offensive']
28121,China Development League Season 2: Promotion,China Dev League 2 Promotion,,,False,['2'],['Defense of the Ancients 2']
28122,WeSave! Charity Play,WeSave! Charity Play,,,False,['2'],['Defense of the Ancients 2']
28711,Maxline League Season 2,Maxline League Seaso,,,False,['2'],['Defense of the Ancients 2']
28816,ESEA Advanced Season 33 North America,ESEA Advanced Season,,,False,['1'],['Counter Strike: Global Offensive']
28817,Chinese DOTA2 Professional Association,Chinese DOTA2 Profes,,,False,['2'],['Defense of the Ancients 2']
28818,ESEA Open Season 33 Asia-Pacific,ESEA Open Season 33 ,,,False,['1'],['Counter Strike: Global Offensive']
28819,Movistar Liga Pro Gaming Season 3,Movistar Liga Pro Ga,,,False,['2'],['Defense of the Ancients 2']
28820,ESL Pro League Season 11 North America,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
28821,Aorus League - StayAtHome Edition,Aorus League - StayA,,,False,['2'],['Defense of the Ancients 2']
29196,JJB Spring Cup Season 2,JJB Spring Cup Seaso,,,False,['2'],['Defense of the Ancients 2']
29625,Aorus League 2020 #1 Finals,Aorus League 2020 #1,,,False,['1'],['Counter Strike: Global Offensive']
29660,MEGOGO Open,MEGOGO Open,,,False,['1'],['Counter Strike: Global Offensive']
29911,Baltic Masters Season 4 Finals,Baltic Masters Seaso,,,False,['1'],['Counter Strike: Global Offensive']
29986,ESEA MDL Season 33 Australia Relegation,ESEA MDL Season 33 A,,,False,['1'],['Counter Strike: Global Offensive']
30800,China Dota2 League,China Dota2 League,,,False,['2'],['Defense of the Ancients 2']
30802,Liga DELL #3 - MAR/20,Liga DELL #3 - MAR/2,,,False,['1'],['Counter Strike: Global Offensive']
30803,Asian DOTA2 Gold Occupation Competition S12,Asian DOTA2 Gold Occ,,,False,['2'],['Defense of the Ancients 2']
30804,Masters Tournament Season 6,Masters Tournament S,,,False,['2'],['Defense of the Ancients 2']
30805,FroggedTV League Season 5,FroggedTV League Sea,,,False,['2'],['Defense of the Ancients 2']
30806,China Dota2 Development League Season 3,China Dota2 Dev S3,,,False,['2'],['Defense of the Ancients 2']
30807,China Dota2 Professional League Season 2,China Dota2 Pro S2,,,False,['2'],['Defense of the Ancients 2']
30808,Home Sweet Home Cup,Home Sweet Home,,,False,['1'],['Counter Strike: Global Offensive']
30809,Hope Development Cup Season 1,Hope Development Cup,,,False,['2'],['Defense of the Ancients 2']
30811,StayHome Challenge,StayHome Challenge,,,False,['2'],['Defense of the Ancients 2']
30813,ESEA Open Season 33 South Africa,ESEA Open Season 33 ,,,False,['1'],['Counter Strike: Global Offensive']
30814,LOOT.BET Season 6 Closed Qualifier,LOOT.BET Season 6 Cl,,,False,['1'],['Counter Strike: Global Offensive']
30815,Dota2 Professional League Season 7,Dota2 Professional L,,,False,['2'],['Defense of the Ancients 2']
30816,Cyber.Bet Cup,Cyber.Bet Cup,,,False,['1'],['Counter Strike: Global Offensive']
30818,LOOT.BET Season 6,LOOT.BET Season 6,,,False,['1'],['Counter Strike: Global Offensive']
30819,Swisscom Hero League Season 3,Swisscom Hero League,,,False,['1'],['Counter Strike: Global Offensive']
30820,CSadria Clan Championship Season 4,CSadria Clan Champio,,,False,['1'],['Counter Strike: Global Offensive']
30821,Amadeus Cup,Amadeus Cup,,,False,['2'],['Defense of the Ancients 2']
30822,Huya DarkHorse League Season 1,Huya DarkHorse Leagu,,,False,['1'],['Counter Strike: Global Offensive']
30823,ESEA MDL Season 33 North America Relegation,ESEA MDL Season 33 N,,,False,['1'],['Counter Strike: Global Offensive']
30824,Spring Championship,Spring Championship,,,False,['2'],['Defense of the Ancients 2']
30825,SECTOR DOTA 2 Season 2,SECTOR DOTA 2 Season,,,False,['2'],['Defense of the Ancients 2']
30827,ESL One: Road To Rio - Europe,ESL One: Road to Rio 2020,,,False,['1'],['Counter Strike: Global Offensive']
30828,Saturnbet Spring Championship,Saturnbet Spring Cha,,,False,['2'],['Defense of the Ancients 2']
30829,Hot Price League Season 3,Hot Price League Sea,,,False,['2'],['Defense of the Ancients 2']
30830,BTS Pro Series,BTS Pro Series,,,False,['2'],['Defense of the Ancients 2']
30831,ESEA MDL Season 33 Europe Relegation,ESEA MDL Season 33 E,,,False,['1'],['Counter Strike: Global Offensive']
30832,Oceanic Esports League,Oceanic Esports Leag,,,False,['2'],['Defense of the Ancients 2']
30833,Play From Home,Play From Home,,,False,['1'],['Counter Strike: Global Offensive']
30834,Home Sweet Home Cup 2,Home Sweet Home Cup ,,,False,['1'],['Counter Strike: Global Offensive']
30835,Asian Hero League Season 3,Asian Hero League Se,,,False,['2'],['Defense of the Ancients 2']
30837,Home Sweet Home Cup 3,Home Sweet Home Cup,,,False,['1'],['Counter Strike: Global Offensive']
30838,Home Sweet Home Cup 4,Home Sweet Home Cup ,,,False,['1'],['Counter Strike: Global Offensive']
30839,Home Sweet Home Cup 5,Home Sweet Home Cup ,,,False,['1'],['Counter Strike: Global Offensive']
30840,Home Sweet Home Cup 6,Home Sweet Home Cup ,,,False,['1'],['Counter Strike: Global Offensive']
30841,Home Sweet Home Cup 7,Home Sweet Home Cup ,,,False,['1'],['Counter Strike: Global Offensive']
30842,Home Sweet Home Cup 8,Home Sweet Home Cup ,,,False,['1'],['Counter Strike: Global Offensive']
30843,ESL One: Road to Rio - CIS Play-in,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30844,ESL One: Road to Rio - South America - Play-in,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30845,ESL One: Road to Rio - South America Play-in,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30846,ESL One: Road to Rio - Asia Play-in,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30847,Arena of Blood Season 2,Arena of Blood Seaso,,,False,['2'],['Defense of the Ancients 2']
30848,Ilusion Spring,Ilusion Spring,,,False,['2'],['Defense of the Ancients 2']
30849,DreamHack Masters Spring 2020 - Oceania Open Qualifier,DreamHack Masters Sp,,,False,['1'],['Counter Strike: Global Offensive']
30850,DreamHack Masters Spring 2020 - Asia Open Qualifier,DreamHack Masters Sp,,,False,['1'],['Counter Strike: Global Offensive']
30851,DreamHack Masters Spring 2020 - Europe Open Qualifier,DreamHack Masters Sp,,,False,['1'],['Counter Strike: Global Offensive']
30852,DreamHack Masters Spring 2020 - North America Open Qualifier,DreamHack Masters Sp,,,False,['1'],['Counter Strike: Global Offensive']
30853,Red Star Cup Season 5,Red Star Cup Season ,,,False,['2'],['Defense of the Ancients 2']
30854,DreamHack Masters Spring 2020 - Oceania Closed Qualifier,DreamHack Masters Sp,,,False,['1'],['Counter Strike: Global Offensive']
30855,DreamHack Masters Spring 2020 - Asia Closed Qualifier,DreamHack Masters Sp,,,False,['1'],['Counter Strike: Global Offensive']
30856,DreamHack Masters Spring 2020 - Europe Closed Qualifier,DreamHack Masters Sp,,,False,['1'],['Counter Strike: Global Offensive']
30857,Liga DELL #4 - APR/20,Liga DELL #4 - APR/2,,,False,['1'],['Counter Strike: Global Offensive']
30858,DreamHack Masters Spring 2020 - North America Closed Qualifier,DreamHack Masters Sp,,,False,['1'],['Counter Strike: Global Offensive']
30859,Gaming World,Gaming World,,,False,['2'],['Defense of the Ancients 2']
30860,Epic Prime League Season 1,Epic Prime,,,False,['2'],['Defense of the Ancients 2']
30861,META'20 Open,META'20 Open,,,False,['2'],['Defense of the Ancients 2']
30862,ESL One: Road to Rio - South America,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30863,Dell Gaming Cup 2,Dell Gaming Cup 2,,,False,['1'],['Counter Strike: Global Offensive']
30864,ESL One: Road to Rio - North America,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30865,WePlay! Pushka League,WePlay! Pushka Leagu,,,False,['2'],['Defense of the Ancients 2']
30866,DPL-CDA Professional League Season 1,DPL-CDA Professional,,,False,['2'],['Defense of the Ancients 2']
30867,Reto Cifrut Dota 2,Reto Cifrut Dota 2,,,False,['2'],['Defense of the Ancients 2']
30868,Movistar Liga Pro Gaming Season 4,Movistar Liga Pro Ga,,,False,['2'],['Defense of the Ancients 2']
30869,Home Sweet Home Quals,Home Sweet Home Quals,,,False,['1'],['Counter Strike: Global Offensive']
30870,Alaman #StayHome,Alaman #StayHome,,,False,['2'],['Defense of the Ancients 2']
30871,Home Camp,Home Camp,,,False,['2'],['Defense of the Ancients 2']
30873,Betsafe Invitational,Betsafe Invitational,,,False,['2'],['Defense of the Ancients 2']
30874,ESL Brazil Premier League Season 12,ESL Brazil Premier L,,,False,['1'],['Counter Strike: Global Offensive']
30875,eFire Master League North America Season 2,eFire Master League ,,,False,['1'],['Counter Strike: Global Offensive']
30876,Telia Esports Series Season 3,Telia Esports Series,,,False,['1'],['Counter Strike: Global Offensive']
30878,Dota 2 BEAT Invitational Season 9,Dota 2 BEAT Invitati,,,False,['2'],['Defense of the Ancients 2']
30879,Betano Masters,Betano Masters,,,False,['1'],['Counter Strike: Global Offensive']
30880,Hephaestus Cup,Hephaestus Cup,,,False,['2'],['Defense of the Ancients 2']
30881,Isolation Cup,Isolation Cup,,,False,['2'],['Defense of the Ancients 2']
30882,ESEA MDL Season 34 Europe,ESEA MDL Season 34 E,,,False,['1'],['Counter Strike: Global Offensive']
30883,ESEA MDL Season 34 North America,ESEA MDL Season 34 N,,,False,['1'],['Counter Strike: Global Offensive']
30884,Elisa Invitational 2020,Elisa Invitational 2,,,False,['1'],['Counter Strike: Global Offensive']
30885,ESL One: Road to Rio - CIS,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30887,ESEA MDL Season 34 Australia,ESEA MDL Season 34 A,,,False,['1'],['Counter Strike: Global Offensive']
30888,Vulcan Champion League,Vulcan Champion Leag,,,False,['2'],['Defense of the Ancients 2']
30889,Realms Collide,Realms Collide,,,False,['2'],['Defense of the Ancients 2']
30890,RDY Cup,RDY Cup,,,False,['1'],['Counter Strike: Global Offensive']
30891,Betway CS:GO Asia Masters,Betway CS:GO Asia Masters,,,False,['1'],['Counter Strike: Global Offensive']
30892,OGA Dota PIT 2020 Online,OGA Dota PIT 2020 On,,,False,['2'],['Defense of the Ancients 2']
30893,SEA Dota Invitational 2020,SEA Dota Invitationa,,,False,['2'],['Defense of the Ancients 2']
30894,Dota2 Secondary Professional League 2020,Dota2 Secondary Prof,,,False,['2'],['Defense of the Ancients 2']
30895,HellCase Cup,HellCase,,,False,['1'],['Counter Strike: Global Offensive']
30897,FVBet Showmatch,FVBet Showmatch,,,False,['2'],['Defense of the Ancients 2']
30898,ESL One: Road to Rio - Oceania,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30899,ESL One: Road to Rio - Asia,ESL One: Road to Rio,,,False,['1'],['Counter Strike: Global Offensive']
30900,BLAST Rising 2020,BLAST Rising 2020,,,False,['1'],['Counter Strike: Global Offensive']
30901,Betway Asia Spring Invitational,Asia Spring,,,False,['2'],['Defense of the Ancients 2']
30902,Asia Spring Invitational,Asia Spring Invitati,,,False,['2'],['Defense of the Ancients 2']
30903,ESL Italy Vodafone Championship Spring 2020,ESL Italy Vodafone C,,,False,['1'],['Counter Strike: Global Offensive']
30904,Asian DOTA2 Gold Occupation Competition S13,Asian DOTA2 Gold Occ,,,False,['2'],['Defense of the Ancients 2']
30918,ESL UK Premiership Spring 2020,ESL UK Premiership S,,,False,['1'],['Counter Strike: Global Offensive']
